2.050000,0,1
2.060000,0,1
2.070000,0,1
2.080000,0,1
2.090000,0,1
2.100000,0,1
2.110000,0,1
2.120000,0,1
2.130000,0,1
2.140000,0,1
2.150000,0,1
2.160000,0,1
2.170000,0,1
2.180000,0,1
2.190000,0,1
2.200000,0,1
2.210000,0,1
2.220000,0,1
2.230000,0,1
2.240000,0,1
2.250000,0,1
2.260000,0,1
2.270000,0,1
2.280000,0,1
2.290000,0,1
2.300000,0,1
2.310000,0,1
2.320000,0,1
2.330000,0,1
2.340000,0,1
2.350000,0,1
2.360000,0,1
2.370000,0,1
2.380000,0,1
2.390000,0,1
2.400000,0,1
2.410000,0,1
2.420000,0,1
2.430000,0,1
2.440000,0,1
2.450000,0,1
2.460000,0,1
2.470000,0,1
2.480000,0,1
2.490000,0,1
2.500000,0,1
2.510000,0,1
2.520000,0,1
2.530000,0,1
2.540000,0,1
2.550000,0,1
2.560000,0,1
2.570000,0,1
2.580000,0,1
2.590000,0,1
2.600000,0,1
2.610000,0,1
2.620000,0,1
2.630000,0,1
2.640000,0,1
2.650000,0,1
2.660000,0,1
2.670000,0,1
2.680000,0,1
2.690000,0,1
2.700000,0,1
2.710000,0,1
2.720000,0,1
2.730000,0,1
2.740000,0,1
2.750000,0,1
2.760000,0,1
2.770000,0,1
2.780000,0,1
2.790000,0,1
2.800000,0,1
2.810000,0,1
2.820000,0,1
2.830000,0,1
2.840000,0,1
2.850000,0,1
2.860000,0,1
2.870000,0,1
2.880000,0,1
2.890000,0,1
2.900000,0,1
2.910000,0,1
2.920000,0,1
2.930000,0,1
2.940000,0,1
2.950000,0,1
2.960000,0,1
2.970000,0,1
2.980000,0,1
2.990000,0,1
3.000000,0,1
3.010000,0,1
3.020000,0,1
3.030000,0,1
3.040000,0,1
3.050000,0,1
3.060000,0,1
3.070000,0,1
3.080000,0,1
3.090000,0,1
3.100000,0,1
3.110000,0,0
3.120000,0,0
3.130000,0,0
3.140000,0,0
3.150000,0,0
3.160000,0,0
3.170000,0,0
3.180000,0,0
3.190000,0,0
3.200000,0,0
3.210000,0,0
3.220000,0,0
3.230000,0,0
3.240000,0,0
3.250000,0,0
3.260000,0,0
3.270000,0,0
3.280000,0,0
3.290000,0,0
3.300000,0,0
3.310000,0,0
3.320000,0,0
3.330000,0,0
3.340000,0,0
3.350000,0,0
3.360000,0,0
3.370000,0,0
3.380000,0,0
3.390000,0,0
3.400000,0,0
3.410000,0,0
3.420000,0,0
3.430000,0,0
3.440000,0,0
3.450000,0,0
3.460000,0,0
3.470000,0,0
3.480000,0,0
3.490000,0,0
3.500000,0,0
3.510000,0,0
3.520000,0,0
3.530000,0,0
3.540000,0,0
3.550000,0,0
3.560000,0,0
3.570000,0,0
3.580000,0,0
3.590000,0,0
3.600000,0,0
3.610000,0,0
3.620000,0,0
3.630000,0,0
3.640000,0,0
3.650000,0,0
3.660000,0,0
3.670000,0,0
3.680000,0,0
3.690000,0,0
3.700000,0,0
3.710000,0,0
3.720000,0,0
3.730000,0,0
3.740000,0,0
3.750000,0,0
3.760000,0,0
3.770000,0,0
3.780000,0,0
3.790000,0,0
3.800000,0,0
3.810000,0,0
3.820000,0,0
3.830000,0,0
3.840000,0,0
3.850000,0,0
3.860000,0,0
3.870000,0,0
3.880000,0,0
3.890000,0,0
3.900000,0,0
3.910000,0,0
3.920000,0,0
3.930000,0,0
3.940000,0,0
3.950000,0,0
3.960000,0,0
3.970000,0,0
3.980000,0,0
3.990000,0,0
4.000000,0,0
4.010000,0,0
4.020000,0,0
4.030000,0,0
4.040000,0,0
4.050000,0,0
4.060000,0,0
4.070000,0,0
4.080000,0,0
4.090000,0,0
4.100000,0,0
4.110000,0,0
4.120000,0,0
4.130000,0,0
4.140000,0,0
4.150000,0,0
4.160000,0,0
4.170000,0,0
4.180000,0,0
4.190000,0,0
4.200000,0,0
4.210000,0,0
4.220000,0,0
4.230000,0,0
4.240000,0,0
4.250000,0,0
4.260000,0,0
4.270000,0,0
4.280000,0,0
4.290000,0,0
4.300000,0,0
4.310000,0,0
4.320000,0,0
4.330000,0,0
4.340000,0,0
4.350000,0,0
4.360000,0,0
4.370000,0,0
4.380000,0,0
4.390000,0,0
4.400000,0,0
4.410000,0,0
4.420000,0,0
4.430000,0,0
4.440000,0,0
4.450000,0,0
4.460000,0,0
4.470000,0,0
4.480000,0,0
4.490000,0,0
4.500000,0,0
4.510000,0,0
4.520000,0,0
4.530000,0,0
4.540000,0,0
4.550000,0,0
4.560000,0,0
4.570000,0,0
4.580000,0,0
4.590000,0,0
4.600000,0,0
4.610000,0,0
4.620000,0,0
4.630000,0,0
4.640000,0,0
4.650000,0,0
4.660000,0,0
4.670000,0,0
4.680000,0,0
4.690000,0,0
4.700000,0,0
4.710000,0,0
4.720000,0,0
4.730000,0,0
4.740000,0,0
4.750000,0,0
4.760000,0,0
4.770000,0,0
4.780000,0,0
4.790000,0,0
4.800000,0,0
4.810000,0,0
4.820000,0,0
4.830000,0,0
4.840000,0,0
4.850000,0,0
4.860000,0,0
4.870000,0,0
4.880000,0,0
4.890000,0,0
4.900000,0,0
4.910000,0,0
4.920000,0,0
4.930000,0,0
4.940000,0,0
4.950000,0,0
4.960000,0,0
4.970000,0,0
4.980000,0,0
4.990000,0,0
5.000000,0,0
5.010000,0,0
5.020000,0,0
5.030000,0,0
5.040000,0,0
5.050000,0,0
5.060000,0,0
5.070000,0,0
5.080000,0,0
5.090000,0,0
5.100000,0,0
5.110000,0,0
5.120000,0,0
5.130000,0,0
5.140000,0,0
5.150000,0,0
5.160000,0,0
5.170000,0,0
5.180000,0,0
5.190000,0,0
5.200000,0,0
5.210000,0,0
5.220000,0,0
5.230000,0,0
5.240000,0,0
5.250000,0,0
5.260000,0,0
5.270000,0,0
5.280000,0,0
5.290000,0,0
5.300000,0,0
5.310000,0,0
5.320000,0,0
5.330000,0,0
5.340000,0,0
5.350000,0,0
5.360000,0,0
5.370000,0,0
5.380000,0,0
5.390000,0,0
5.400000,0,0
5.410000,0,0
5.420000,0,0
5.430000,0,0
5.440000,0,0
5.450000,0,0
5.460000,0,0
5.470000,0,0
5.480000,0,0
5.490000,0,0
5.500000,0,0
5.510000,0,0
5.520000,0,0
5.530000,0,0
5.540000,0,0
5.550000,0,0
5.560000,0,0
5.570000,0,0
5.580000,0,0
5.590000,0,0
5.600000,0,0
5.610000,0,0
5.620000,0,0
5.630000,0,0
5.640000,0,0
5.650000,0,0
5.660000,0,0
5.670000,0,0
5.680000,0,0
5.690000,0,0
5.700000,0,0
5.710000,0,0
5.720000,0,0
5.730000,0,0
5.740000,0,0
5.750000,0,0
5.760000,0,0
5.770000,0,0
5.780000,0,0
5.790000,0,0
5.800000,0,0
5.810000,0,0
5.820000,0,0
5.830000,0,0
5.840000,0,0
5.850000,0,0
5.860000,0,0
5.870000,0,0
5.880000,0,0
5.890000,0,0
5.900000,0,0
5.910000,0,0
5.920000,0,0
5.930000,0,0
5.940000,0,0
5.950000,0,0
5.960000,0,0
5.970000,0,0
5.980000,0,0
5.990000,0,0
6.000000,0,0
6.010000,0,0
6.020000,0,0
6.030000,0,0
6.040000,0,0
6.050000,0,0
6.060000,0,0
6.070000,0,0
6.080000,0,0
6.090000,0,0
6.100000,0,0
6.110000,0,0
6.120000,0,0
6.130000,0,0
6.140000,0,0
6.150000,0,0
6.160000,0,0
6.170000,0,0
6.180000,0,0
6.190000,0,0
6.200000,0,0
6.210000,0,0
6.220000,0,0
6.230000,0,0
6.240000,0,0
6.250000,0,0
6.260000,0,0
6.270000,0,0
6.280000,0,0
6.290000,0,0
6.300000,0,0
6.310000,0,0
6.320000,0,0
6.330000,0,0
6.340000,0,0
6.350000,0,0
6.360000,0,0
6.370000,0,0
6.380000,0,0
6.390000,0,0
6.400000,0,0
6.410000,0,0
6.420000,0,0
6.430000,0,0
6.440000,0,0
6.450000,0,0
6.460000,0,0
6.470000,0,0
6.480000,0,0
6.490000,0,0
6.500000,0,0
6.510000,0,0
6.520000,0,0
6.530000,0,0
6.540000,0,0
6.550000,0,0
6.560000,0,0
6.570000,0,0
6.580000,0,0
6.590000,0,0
6.600000,0,0
6.610000,0,0
6.620000,0,0
6.630000,0,0
6.640000,0,0
6.650000,0,0
6.660000,0,0
6.670000,0,0
6.680000,0,0
6.690000,0,0
6.700000,0,0
6.710000,0,0
6.720000,0,0
6.730000,0,0
6.740000,0,0
6.750000,0,0
6.760000,0,0
6.770000,0,0
6.780000,0,0
6.790000,0,0
6.800000,0,0
6.810000,0,0
6.820000,0,0
6.830000,0,0
6.840000,0,0
6.850000,0,0
6.860000,0,0
6.870000,0,0
6.880000,0,0
6.890000,0,0
6.900000,0,0
6.910000,0,0
6.920000,0,0
6.930000,0,0
6.940000,0,0
6.950000,0,0
6.960000,0,0
6.970000,0,0
6.980000,0,0
6.990000,0,0
7.000000,0,0
7.010000,0,0
7.020000,0,0
7.030000,0,0
7.040000,0,0
7.050000,0,0
7.060000,0,0
7.070000,0,0
7.080000,0,0
7.090000,0,0
7.100000,0,0
7.110000,0,0
7.120000,0,0
7.130000,0,0
7.140000,0,0
7.150000,0,0
7.160000,0,0
7.170000,0,0
7.180000,0,0
7.190000,0,0
7.200000,0,0
7.210000,0,0
7.220000,0,0
7.230000,0,0
7.240000,0,0
7.250000,0,0
7.260000,0,0
7.270000,0,0
7.280000,0,0
7.290000,0,0
7.300000,0,0
7.310000,0,0
7.320000,0,0
7.330000,0,0
7.340000,0,0
7.350000,0,0
7.360000,0,0
7.370000,0,0
7.380000,0,0
7.390000,0,0
7.400000,0,0
7.410000,0,0
7.420000,0,0
7.430000,0,0
7.440000,0,0
7.450000,0,0
7.460000,0,0
7.470000,0,0
7.480000,0,0
7.490000,0,0
7.500000,0,0
7.510000,0,0
7.520000,0,0
7.530000,0,0
7.540000,0,0
7.550000,0,0
7.560000,0,0
7.570000,0,0
7.580000,0,0
7.590000,0,0
7.600000,0,0
7.610000,0,0
7.620000,0,0
7.630000,0,0
7.640000,0,0
7.650000,0,0
7.660000,0,0
7.670000,0,0
7.680000,0,0
7.690000,0,0
7.700000,0,0
7.710000,0,0
7.720000,0,0
7.730000,0,0
7.740000,0,0
7.750000,0,0
7.760000,0,0
7.770000,0,0
7.780000,0,0
7.790000,0,0
7.800000,0,0
7.810000,0,0
7.820000,0,0
7.830000,0,0
7.840000,0,0
7.850000,0,0
7.860000,0,0
7.870000,0,0
7.880000,0,0
7.890000,0,0
7.900000,0,0
7.910000,0,0
7.920000,0,0
7.930000,0,0
7.940000,0,0
7.950000,0,0
7.960000,0,0
7.970000,0,0
7.980000,0,0
7.990000,0,0
8.000000,0,0
8.010000,0,0
8.020000,0,0
8.030000,0,0
8.040000,0,0
8.050000,0,0
8.060000,0,0
8.070000,0,0
8.080000,0,0
8.090000,0,0
8.100000,0,0
8.110000,0,0
8.120000,0,0
8.130000,0,0
8.140000,0,0
8.150000,0,0
8.160000,0,0
8.170000,0,0
8.180000,0,0
8.190000,0,0
8.200000,0,0
8.210000,0,0
8.220000,0,0
8.230000,0,0
8.240000,0,0
8.250000,0,0
8.260000,0,0
8.270000,0,0
8.280000,0,0
8.290000,0,0
8.300000,0,0
8.310000,0,0
8.320000,0,0
8.330000,0,0
8.340000,0,0
8.350000,0,0
8.360000,0,0
8.370000,0,0
8.380000,0,0
8.390000,0,0
8.400000,0,0
8.410000,0,0
8.420000,0,0
8.430000,0,0
8.440000,0,0
8.450000,0,0
8.460000,0,0
8.470000,0,0
8.480000,0,0
8.490000,0,0
8.500000,0,0
8.510000,0,0
8.520000,0,0
8.530000,0,0
8.540000,0,0
8.550000,0,0
8.560000,0,0
8.570000,0,0
8.580000,0,0
8.590000,0,0
8.600000,0,0
8.610000,0,0
8.620000,0,0
8.630000,0,0
8.640000,0,0
8.650000,0,0
8.660000,0,0
8.670000,0,0
8.680000,0,0
8.690000,0,0
8.700000,0,0
8.710000,0,0
8.720000,0,0
8.730000,0,0
8.740000,0,0
8.750000,0,0
8.760000,0,0
8.770000,0,0
8.780000,0,0
8.790000,0,0
8.800000,0,0
8.810000,0,0
8.820000,0,0
8.830000,0,0
8.840000,0,0
8.850000,0,0
8.860000,0,0
8.870000,0,0
8.880000,0,0
8.890000,0,0
8.900000,0,0
8.910000,0,0
8.920000,0,0
8.930000,0,0
8.940000,0,0
8.950000,0,0
8.960000,0,0
8.970000,0,0
8.980000,0,0
8.990000,0,0
9.000000,0,0
9.010000,0,0
9.020000,0,0
9.030000,0,0
9.040000,0,0
9.050000,0,0
9.060000,0,0
9.070000,0,0
9.080000,0,0
9.090000,0,0
9.100000,0,0
9.110000,0,0
9.120000,0,0
9.130000,0,0
9.140000,0,0
9.150000,0,0
9.160000,0,0
9.170000,0,0
9.180000,0,0
9.190000,0,0
9.200000,0,0
9.210000,0,0
9.220000,0,0
9.230000,0,0
9.240000,0,0
9.250000,0,0
9.260000,0,0
9.270000,0,0
9.280000,0,0
9.290000,0,0
9.300000,0,0
9.310000,0,0
9.320000,0,0
9.330000,0,0
9.340000,0,0
9.350000,0,0
9.360000,0,0
9.370000,0,0
9.380000,0,0
9.390000,0,0
9.400000,0,0
9.410000,0,0
9.420000,0,0
9.430000,0,0
9.440000,0,0
9.450000,0,0
9.460000,0,0
9.470000,0,0
9.480000,0,0
9.490000,0,0
9.500000,0,0
9.510000,0,0
9.520000,0,0
9.530000,0,0
9.540000,0,0
9.550000,0,0
9.560000,0,0
9.570000,0,0
9.580000,0,0
9.590000,0,0
9.600000,0,0
9.610000,0,0
9.620000,0,0
9.630000,0,0
9.640000,0,0
9.650000,0,0
9.660000,0,0
9.670000,0,0
9.680000,0,0
9.690000,0,0
9.700000,0,0
9.710000,0,0
9.720000,0,0
9.730000,0,0
9.740000,0,0
9.750000,0,0
9.760000,0,0
9.770000,0,0
9.780000,0,0
9.790000,0,0
9.800000,0,0
9.810000,0,0
9.820000,0,0
9.830000,0,0
9.840000,0,0
9.850000,0,0
9.860000,0,0
9.870000,0,0
9.880000,0,0
9.890000,0,0
9.900000,0,0
9.910000,0,0
9.920000,0,0
9.930000,0,0
9.940000,0,0
9.950000,0,0
9.960000,0,0
9.970000,0,0
9.980000,0,0
9.990000,0,0
10.000000,0,0
